customerID,City,Lat,Long,country,iso2,State
3665-JATSN,Calicut,11.248016,75.780402,India,IN,Kerala
7966-YOTQW,Chanda,19.950758,79.295229,India,IN,Maharashtra
0461-CVKMU,Chandigarh,30.736292,76.788398,India,IN,Chandigarh
8806-EAGWC,Chennai,13.084622,80.248357,India,IN,Tamil Nadu
8853-TZDGH,Chikka Mandya,12.545602,76.895078,India,IN,Karnataka
7779-LGOVN,Chirala,15.823849,80.352187,India,IN,Andhra Pradesh
4324-BZCKL,Coimbatore,11.005547,76.966122,India,IN,Tamil Nadu
6924-TDGMT,Cuddalore,11.746289,79.764362,India,IN,Tamil Nadu
9710-ZUSHQ,Cuttack,20.522922,85.78813,India,IN,Odisha
1536-YHDOE,Daman,20.414315,72.83236,India,IN,Daman and Diu
8123-QBNAZ,Davangere,14.469237,75.92375,India,IN,Karnataka
3629-ZNKXA,DehraDun,30.324427,78.033922,India,IN,Uttarakhand
4827-LTQRJ,Delhi,28.651952,77.231495,India,IN,Delhi
7711-YIJWC,Dhanbad,23.801988,86.443244,India,IN,Jharkhand
5482-VXSXJ,Dibrugarh,27.479888,94.90837,India,IN,Assam
7365-BVCJH,Dindigul,10.362853,77.975827,India,IN,Tamil Nadu
9620-ENEJV,Dispur,26.135638,91.800688,India,IN,Assam
4183-WCSEP,Diu,20.715115,70.987952,India,IN,Daman and Diu
2378-YIZKA,Faridabad,28.411236,77.313162,India,IN,Haryana
5498-TXHLF,Firozabad,27.150917,78.397808,India,IN,Uttar Pradesh
0689-DSXGL,Fyzabad,26.775486,82.150182,India,IN,Uttar Pradesh
6818-DJXAA,Gangtok,27.325739,88.612155,India,IN,Sikkim
9722-UJOJR,Gaya,24.796858,85.003852,India,IN,Bihar
0464-WJTKO,Ghandinagar,23.216667,72.683333,India,IN,Gujarat
8902-ZEOVF,Ghaziabad,28.665353,77.439148,India,IN,Uttar Pradesh
6778-EICRF,Gopalpur,26.735389,83.38064,India,IN,Uttar Pradesh
2662-NNTDK,Gulbarga,17.335827,76.83757,India,IN,Karnataka
4132-KALRO,Guntur,16.299737,80.457293,India,IN,Andhra Pradesh
3902-FOIGH,Gurugram,28.460105,77.026352,India,IN,Haryana
6772-KSATR,Guwahati,26.176076,91.762932,India,IN,Assam
7112-OPOTK,Gwalior,26.229825,78.173369,India,IN,Madhya Pradesh
2874-YXVVA,Haldia,22.025278,88.058333,India,IN,West Bengal
1245-HARPS,Haora,22.576882,88.318566,India,IN,West Bengal
4210-QFJMF,Hapur,28.729845,77.780681,India,IN,Uttar Pradesh
4323-ELYYB,Haripur,31.463218,75.986418,India,IN,Punjab
4293-ETKAP,Hata,27.592698,78.013843,India,IN,Uttar Pradesh
6064-PUPMC,Hindupur,13.828065,77.491425,India,IN,Andhra Pradesh
6504-VBLFL,Hisar,29.153938,75.722944,India,IN,Haryana
6322-PJJDJ,Hospet,15.269537,76.387103,India,IN,Karnataka
0330-BGYZE,Hubli,15.349955,75.138619,India,IN,Karnataka
1085-LDWAM,Hyderabad,17.384052,78.456355,India,IN,Telangana
7586-ZATGZ,Imphal,24.808053,93.944203,India,IN,Manipur
7197-VOJMM,Indore,22.717736,75.85859,India,IN,Madhya Pradesh
3318-OSATS,Itanagar,27.102349,93.692047,India,IN,Arunachal Pradesh
5828-AVIPD,Jabalpur,23.174495,79.935903,India,IN,Madhya Pradesh
1843-TLSGD,Jaipur,26.913312,75.787872,India,IN,Rajasthan
9626-VFRGG,Jammu,32.735686,74.869112,India,IN,Jammu and Kashmir
7075-BNDVQ,Jamshedpur,22.802776,86.185448,India,IN,Jharkhand
9143-CANJF,Jhansi,25.458872,78.579943,India,IN,Uttar Pradesh
7284-BUYEC,Jodhpur,26.26841,73.005943,India,IN,Rajasthan
2041-JIJCI,Jorhat,26.757509,94.203055,India,IN,Assam
1086-LXKFY,Kagaznagar,19.331589,79.466051,India,IN,Andhra Pradesh
4900-MSOMT,Kakinada,16.960361,82.238086,India,IN,Andhra Pradesh
2229-VWQJH,Kalyan,19.243703,73.135537,India,IN,Maharashtra
9194-GFVOI,Karimnagar,18.436738,79.13222,India,IN,Telangana
1336-EZFZY,Karnal,29.691971,76.984483,India,IN,Haryana
4282-MSACW,Karur,10.960277,78.076753,India,IN,Tamil Nadu
1403-LKLIK,Kavaratti,10.566667,72.616667,India,IN,Lakshadweep
2636-ALXXZ,Khammam,17.247672,80.143682,India,IN,Telangana
7774-OJSXI,Khanapur,21.273716,76.117376,India,IN,Maharashtra
7786-WBJYI,Kochi,9.947743,76.253802,India,IN,Kerala
0136-IFMYD,Kohima,25.674673,94.110988,India,IN,Nagaland
5144-TVGLP,Kolar,13.137679,78.129989,India,IN,Karnataka
9643-AVVWI,Kolhapur,16.695633,74.231669,India,IN,Maharashtra
0253-ZTEOB,Kolkata,22.562627,88.363044,India,IN,West Bengal
2706-QZIHY,Kollam,8.881131,76.584694,India,IN,Kerala
6061-PQHMK,Kota,25.182544,75.839065,India,IN,Rajasthan
9885-CSMWE,Krishnanagar,23.405761,88.490733,India,IN,West Bengal
6137-MFAJN,Krishnapuram,12.869617,79.719469,India,IN,Tamil Nadu
9122-UMROB,Kumbakonam,10.959789,79.377472,India,IN,Tamil Nadu
4232-JGKIY,Kurnool,15.828865,78.036021,India,IN,Andhra Pradesh
2402-TAIRZ,Latur,18.399487,76.584252,India,IN,Maharashtra
9659-ZTWSM,Lucknow,26.839281,80.923133,India,IN,Uttar Pradesh
9139-TWBAS,Ludhiana,30.912042,75.853789,India,IN,Punjab
6685-GBWJZ,Machilipatnam,16.187466,81.13888,India,IN,Andhra Pradesh
5016-ETTFF,Madurai,9.917347,78.119622,India,IN,Tamil Nadu
3866-MDTUB,Mahabubnagar,16.75,78,India,IN,Telangana
2195-VVRJF,Malegaon Camp,20.569974,74.515415,India,IN,Maharashtra
3913-RDSJZ,Mangalore,12.865371,74.842432,India,IN,Karnataka
8058-JMEQO,Mathura,27.503501,77.672145,India,IN,Uttar Pradesh
4203-QGNZA,Meerut,28.980018,77.706356,India,IN,Uttar Pradesh
5043-TRZWM,Mirzapur,25.144902,82.565335,India,IN,Uttar Pradesh
0697-ZMSWS,Moradabad,28.838931,78.776838,India,IN,Uttar Pradesh
7657-DYEPJ,Mumbai,18.987807,72.836447,India,IN,Maharashtra
9494-BDNNC,Muzaffarnagar,29.470914,77.703324,India,IN,Uttar Pradesh
1640-PLFMP,Muzaffarpur,26.122593,85.390553,India,IN,Bihar
5366-OBVMR,Mysore,12.292664,76.638543,India,IN,Karnataka
8276-MQBYC,Nagercoil,8.177313,77.43437,India,IN,Tamil Nadu
7644-OMVMY,Nalgonda,17.05,79.27,India,IN,Telangana
7593-XFKDI,Nanded,19.160227,77.314971,India,IN,Maharashtra
4573-JKNAE,Nandyal,15.477994,78.483605,India,IN,Andhra Pradesh
0337-CNPZE,Nasik,19.999963,73.776887,India,IN,Maharashtra
9817-APLHW,Navsari,20.85,72.916667,India,IN,Gujarat
8380-MQINP,Nellore,14.449918,79.986967,India,IN,Andhra Pradesh
0840-DFEZH,New Delhi,28.6,77.2,India,IN,Delhi
1513-XNPPH,Nizamabad,18.673151,78.10008,India,IN,Telangana
8690-ZVLCL,Ongole,15.503565,80.044541,India,IN,Andhra Pradesh
6015-VVHHE,Pali,25.775125,73.320611,India,IN,Rajasthan
1125-SNVCK,Panaji,15.498289,73.824541,India,IN,Goa
0384-LPITE,Panchkula,30.691512,76.853736,India,IN,Haryana
4616-EWBNJ,Panipat,29.387471,76.968246,India,IN,Haryana
6347-DCUIK,Parbhani,19.268553,76.770807,India,IN,Maharashtra
1335-HQMKX,Pathankot,32.274842,75.652865,India,IN,Punjab
2545-EBUPK,Patiala,30.336245,76.392199,India,IN,Punjab
6923-AQONU,Patna,25.615379,85.101027,India,IN,Bihar
2172-EJXVF,Pilibhit,28.631245,79.804362,India,IN,Uttar Pradesh
0897-FEGMU,Porbandar,21.641346,69.600868,India,IN,Gujarat
7663-RGWBC,Port Blair,11.666667,92.75,India,IN,Andaman and Nicobar Islands
1120-BMWUB,Proddatur,14.7502,78.548129,India,IN,Andhra Pradesh
9124-LHCJQ,Puducherry,11.933812,79.829792,India,IN,Puducherry
4536-PLEQY,Pune,18.513271,73.849852,India,IN,Maharashtra
7029-IJEJK,Puri,19.798254,85.824938,India,IN,Odisha
8871-JLMHM,Purnea,25.776703,87.473655,India,IN,Bihar
2235-ZGKPT,Raichur,16.205459,77.35567,India,IN,Karnataka
3891-PUQOD,Raipur,21.233333,81.633333,India,IN,Chhattisgarh
5447-VYTKW,Rajahmundry,17.005171,81.777839,India,IN,Andhra Pradesh
3623-FQBOX,Rajapalaiyam,9.451111,77.556121,India,IN,Tamil Nadu
0689-NKYLF,Rajkot,22.291606,70.793217,India,IN,Gujarat
8659-HDIYE,Ramagundam,18.45,79.28,India,IN,Telangana
3658-KIBGF,Rampura,26.884682,75.789336,India,IN,Rajasthan
3474-BAFSJ,Ranchi,23.347768,85.338564,India,IN,Jharkhand
5519-YLDGW,Ratlam,23.330331,75.040315,India,IN,Madhya Pradesh
3865-ZFZIB,Raurkela,22.224964,84.864143,India,IN,Odisha
1855-AGAWH,Rohtak,28.894473,76.589166,India,IN,Haryana
7109-CQYUZ,Saharanpur,29.967896,77.545221,India,IN,Uttar Pradesh
1370-GGAWX,Saidapur,27.598784,80.75089,India,IN,Uttar Pradesh
4680-KUTAJ,Saidpur,34.318174,74.457093,India,IN,Jammu and Kashmir
5307-UVGNB,Salem,11.651165,78.158672,India,IN,Tamil Nadu
4946-EDSEW,Samlaipadar,21.478072,83.990505,India,IN,Odisha
2883-ILGWO,Sangli,16.856777,74.569196,India,IN,Maharashtra
2516-VQRRV,Saugor,23.838766,78.738738,India,IN,Madhya Pradesh
7580-UGXNC,Shahbazpur,27.874116,79.879327,India,IN,Uttar Pradesh
3642-BYHDO,Shiliguri,26.710035,88.428512,India,IN,West Bengal
9629-NHXFW,Shillong,25.573987,91.896807,India,IN,Meghalaya
2696-RZVZW,Shimla,31.104423,77.166623,India,IN,Himachal Pradesh
5766-FTRTS,Shimoga,13.932424,75.572555,India,IN,Karnataka
0396-HUJBP,Sikar,27.614778,75.138671,India,IN,Rajasthan
5178-LMXOP,Silchar,24.827327,92.797868,India,IN,Assam
8879-ZKJOF,Silvassa,20.273855,72.996728,India,IN,Dadra and Nagar Haveli
6285-FTQBF,Sirsa,29.534893,75.028981,India,IN,Haryana
8185-UPYBR,Sonipat,28.994778,77.019375,India,IN,Haryana
4585-HETAI,Srinagar,34.085652,74.805553,India,IN,Jammu and Kashmir
7526-BEZQB,Surat,21.195944,72.830232,India,IN,Gujarat
1474-JUWSM,Tezpur,26.633333,92.8,India,IN,Assam
3530-CRZSB,Thanjavur,10.785233,79.139093,India,IN,Tamil Nadu
8498-XXGWA,Tharati Etawah,26.758236,79.014875,India,IN,Uttar Pradesh
9617-INGJY,Thiruvananthapuram,8.485498,76.949238,India,IN,Kerala
0621-TSSMU,Tiruchchirappalli,10.815499,78.696513,India,IN,Tamil Nadu
7234-KMNRQ,Tirunelveli,8.725181,77.684519,India,IN,Tamil Nadu
7636-PEPNS,Tirupati,13.635505,79.419888,India,IN,Andhra Pradesh
4683-WYDOU,Tiruvannamalai,12.230204,79.072954,India,IN,Tamil Nadu
9052-DHNKM,Tonk,26.168672,75.786111,India,IN,Rajasthan
6794-HKIAJ,Tuticorin,8.805038,78.151884,India,IN,Tamil Nadu
5578-NKCXI,Udaipur,24.57951,73.690508,India,IN,Rajasthan
1642-HMARX,Ujjain,23.182387,75.776433,India,IN,Madhya Pradesh
3096-WPXBT,Vadodara,22.299405,73.208119,India,IN,Gujarat
8434-PNQZX,Valparai,10.325163,76.955299,India,IN,Tamil Nadu
5950-AAAGJ,Varanasi,25.31774,83.005811,India,IN,Uttar Pradesh
4299-OPXEJ,Vellore,12.905769,79.137104,India,IN,Tamil Nadu
4951-UKAAQ,Vishakhapatnam,17.704052,83.297663,India,IN,Andhra Pradesh
9618-LFJRU,Vizianagaram,18.11329,83.397743,India,IN,Andhra Pradesh
6693-DJWTY,Warangal,17.978423,79.600209,India,IN,Telangana
0744-GKNGE,Jorapokhar,23.7,86.41267,India,IN,Jharkhand
6447-EGDIV,Brajrajnagar,21.82,83.92,India,IN,Odisha
1167-OYZJF,Talcher,20.95,85.23,India,IN,Odisha
2108-YKQTY,Abohar,30.144533,74.19552,India,IN,Punjab
4806-DXQCE,Adilabad,19.4,78.31,India,IN,Telangana
4918-QLLIW,Agartala,23.836049,91.279386,India,IN,Tripura
7056-IMHCC,Agra,27.187935,78.003944,India,IN,Uttar Pradesh
4854-SSLTN,Ahmadnagar,19.094571,74.738432,India,IN,Maharashtra
5294-DMSFH,Ahmedabad,23.025793,72.587265,India,IN,Gujarat
4837-PZTIC,Aizawl,23.736701,92.714596,India,IN,Mizoram
1625-JAIIY,Ajmer,26.452103,74.638667,India,IN,Rajasthan
0603-OLQDC,Akola,20.709569,76.998103,India,IN,Maharashtra
3272-VUHPV,Alappuzha,9.494647,76.331108,India,IN,Kerala
4176-FXYBO,Aligarh,27.881453,78.07464,India,IN,Uttar Pradesh
1063-DHQJF,Alipurduar,26.4835,89.522855,India,IN,West Bengal
8663-UPDGF,Allahabad,25.44478,81.843217,India,IN,Uttar Pradesh
6719-FGEDO,Alwar,27.566291,76.610202,India,IN,Rajasthan
1837-YQUCE,Ambala,30.360993,76.797819,India,IN,Haryana
2947-DOMLJ,Amaravati,20.933272,77.75152,India,IN,Maharashtra
4112-LUEIZ,Amritsar,31.622337,74.875335,India,IN,Punjab
0369-ZGOVK,Asansol,23.683333,86.983333,India,IN,West Bengal
4510-HIMLV,Aurangabad,19.880943,75.346739,India,IN,Maharashtra
9919-KNPOO,Aurangabad,24.752037,84.374202,India,IN,Bihar
8749-JMNKX,Bakshpur,25.894283,80.792104,India,IN,Uttar Pradesh
7872-BAAZR,Bamanpuri,28.804495,79.040305,India,IN,Uttar Pradesh
9391-LMANN,Baramula,34.209004,74.342853,India,IN,Jammu and Kashmir
2430-USGXP,Barddhaman,23.255716,87.856906,India,IN,West Bengal
8174-TBVCF,Bareilly,28.347023,79.421934,India,IN,Uttar Pradesh
1698-XFZCI,Belgaum,15.862643,74.508534,India,IN,Karnataka
1877-HKBQX,Bellary,15.142049,76.92398,India,IN,Karnataka
4450-DLLMH,Bengaluru,12.977063,77.587106,India,IN,Karnataka
0428-AXXLJ,Bhagalpur,25.244462,86.971832,India,IN,Bihar
2746-DIJLO,Bharatpur,27.215251,77.492786,India,IN,Rajasthan
5955-ERIHD,Bharauri,27.598203,81.694709,India,IN,Uttar Pradesh
0917-EZOLA,Bhatpara,22.866431,88.401129,India,IN,West Bengal
3508-VLHCZ,Bhavnagar,21.774455,72.152496,India,IN,Gujarat
4086-ATNFV,Bhilai,21.209188,81.428497,India,IN,Chhattisgarh
0468-YRPXN,Bhilwara,25.347071,74.640812,India,IN,Rajasthan
5996-NRVXR,Bhiwandi,19.300229,73.058813,India,IN,Maharashtra
3739-YBWAB,Bhiwani,28.793044,76.13968,India,IN,Haryana
7047-FWEYA,Bhopal,23.254688,77.402892,India,IN,Madhya Pradesh
2000-MPKCA,Bhubaneshwar,20.272411,85.833853,India,IN,Odisha
9762-YAQAA,Bhuj,23.253972,69.669281,India,IN,Gujarat
5949-EBSQK,Bhusaval,21.043649,75.785058,India,IN,Maharashtra
5473-KHBPS,Bidar,17.913309,77.530105,India,IN,Karnataka
0100-DUVFC,Bijapur,16.827715,75.718988,India,IN,Karnataka
5397-TUPSH,Bikaner,28.017623,73.314955,India,IN,Rajasthan
8950-MTZNV,Bilaspur,22.080046,82.155431,India,IN,Chhattisgarh
0326-VDYXE,Brahmapur,19.311514,84.792903,India,IN,Odisha
6773-LQTVT,Budaun,28.038114,79.126677,India,IN,Uttar Pradesh
7274-RTAPZ,Bulandshahr,28.403922,77.857731,India,IN,Uttar Pradesh
0436-TWFFZ,Calicut,11.248016,75.780402,India,IN,Kerala
8566-YPRGL,Chanda,19.950758,79.295229,India,IN,Maharashtra
0311-UNPFF,Chandigarh,30.736292,76.788398,India,IN,Chandigarh
6609-MXJHJ,Chennai,13.084622,80.248357,India,IN,Tamil Nadu
2669-OIDSD,Chikka Mandya,12.545602,76.895078,India,IN,Karnataka
8400-WZICQ,Chirala,15.823849,80.352187,India,IN,Andhra Pradesh
3834-XUIFC,Coimbatore,11.005547,76.966122,India,IN,Tamil Nadu
9576-SYUHJ,Cuddalore,11.746289,79.764362,India,IN,Tamil Nadu
0410-IPFTY,Cuttack,20.522922,85.78813,India,IN,Odisha
2831-EBWRN,Daman,20.414315,72.83236,India,IN,Daman and Diu
9430-NKQLY,Davangere,14.469237,75.92375,India,IN,Karnataka
8414-MYSHR,DehraDun,30.324427,78.033922,India,IN,Uttarakhand
0247-SLUJI,Delhi,28.651952,77.231495,India,IN,Delhi
9402-ORRAH,Dhanbad,23.801988,86.443244,India,IN,Jharkhand
6483-OATDN,Dibrugarh,27.479888,94.90837,India,IN,Assam
1293-HHSHJ,Dindigul,10.362853,77.975827,India,IN,Tamil Nadu
4840-ORQXB,Dispur,26.135638,91.800688,India,IN,Assam
7599-FKVXZ,Diu,20.715115,70.987952,India,IN,Daman and Diu
3982-DQLUS,Faridabad,28.411236,77.313162,India,IN,Haryana
8610-ZIKJJ,Firozabad,27.150917,78.397808,India,IN,Uttar Pradesh
3756-VNWDH,Fyzabad,26.775486,82.150182,India,IN,Uttar Pradesh
7801-KICAO,Gangtok,27.325739,88.612155,India,IN,Sikkim
7673-LPRNY,Gaya,24.796858,85.003852,India,IN,Bihar
8229-TNIQA,Ghandinagar,23.216667,72.683333,India,IN,Gujarat
6060-QBMGV,Ghaziabad,28.665353,77.439148,India,IN,Uttar Pradesh
7339-POGZN,Gopalpur,26.735389,83.38064,India,IN,Uttar Pradesh
2828-SLQPF,Gulbarga,17.335827,76.83757,India,IN,Karnataka
4465-VDKIQ,Guntur,16.299737,80.457293,India,IN,Andhra Pradesh
2921-XWDJH,Gurugram,28.460105,77.026352,India,IN,Haryana
6221-AVQYL,Guwahati,26.176076,91.762932,India,IN,Assam
2558-BUOZZ,Gwalior,26.229825,78.173369,India,IN,Madhya Pradesh
9257-AZMTZ,Haldia,22.025278,88.058333,India,IN,West Bengal
0003-MKNFE,Haora,22.576882,88.318566,India,IN,West Bengal
0975-UYDTX,Hapur,28.729845,77.780681,India,IN,Uttar Pradesh
7743-EXURX,Haripur,31.463218,75.986418,India,IN,Punjab
4682-BLBUC,Hata,27.592698,78.013843,India,IN,Uttar Pradesh
0975-VOOVL,Hindupur,13.828065,77.491425,India,IN,Andhra Pradesh
5968-VXZLG,Hisar,29.153938,75.722944,India,IN,Haryana
5569-KGJHX,Hospet,15.269537,76.387103,India,IN,Karnataka
4988-IQIGL,Hubli,15.349955,75.138619,India,IN,Karnataka
5201-FRKKS,Hyderabad,17.384052,78.456355,India,IN,Telangana
9799-CAYJJ,Imphal,24.808053,93.944203,India,IN,Manipur
7730-IUTDZ,Indore,22.717736,75.85859,India,IN,Madhya Pradesh
0426-TIRNE,Itanagar,27.102349,93.692047,India,IN,Arunachal Pradesh
5443-SCMKX,Jabalpur,23.174495,79.935903,India,IN,Madhya Pradesh
8295-KMENE,Jaipur,26.913312,75.787872,India,IN,Rajasthan
6738-ISCBM,Jammu,32.735686,74.869112,India,IN,Jammu and Kashmir
9821-BESNZ,Jamshedpur,22.802776,86.185448,India,IN,Jharkhand
3678-MNGZX,Jhansi,25.458872,78.579943,India,IN,Uttar Pradesh
1335-NTIUC,Jodhpur,26.26841,73.005943,India,IN,Rajasthan
2916-BQZLN,Jorhat,26.757509,94.203055,India,IN,Assam
4558-CGYCZ,Kagaznagar,19.331589,79.466051,India,IN,Andhra Pradesh
2368-GAKKQ,Kakinada,16.960361,82.238086,India,IN,Andhra Pradesh
8710-YGLWG,Kalyan,19.243703,73.135537,India,IN,Maharashtra
3199-XGZCY,Karimnagar,18.436738,79.13222,India,IN,Telangana
3785-KTYSH,Karnal,29.691971,76.984483,India,IN,Haryana
6814-ZPWFQ,Karur,10.960277,78.076753,India,IN,Tamil Nadu
4063-EIKNQ,Kavaratti,10.566667,72.616667,India,IN,Lakshadweep
6993-YCOBK,Khammam,17.247672,80.143682,India,IN,Telangana
5206-HPJKM,Khanapur,21.273716,76.117376,India,IN,Maharashtra
7587-RZNME,Kochi,9.947743,76.253802,India,IN,Kerala
0748-RDGGM,Kohima,25.674673,94.110988,India,IN,Nagaland
8393-JMVMB,Kolar,13.137679,78.129989,India,IN,Karnataka
5019-GQVCR,Kolhapur,16.695633,74.231669,India,IN,Maharashtra
6036-TTFYU,Kolkata,22.562627,88.363044,India,IN,West Bengal
2550-AEVRU,Kollam,8.881131,76.584694,India,IN,Kerala
0969-RGKCU,Kota,25.182544,75.839065,India,IN,Rajasthan
0378-CJKPV,Krishnanagar,23.405761,88.490733,India,IN,West Bengal
4706-AXVKM,Krishnapuram,12.869617,79.719469,India,IN,Tamil Nadu
5889-JTMUL,Kumbakonam,10.959789,79.377472,India,IN,Tamil Nadu
9026-RNUJS,Kurnool,15.828865,78.036021,India,IN,Andhra Pradesh
3746-EUBYR,Latur,18.399487,76.584252,India,IN,Maharashtra
2332-EFBJY,Lucknow,26.839281,80.923133,India,IN,Uttar Pradesh
2880-FPNAE,Ludhiana,30.912042,75.853789,India,IN,Punjab
1703-MGIAB,Machilipatnam,16.187466,81.13888,India,IN,Andhra Pradesh
4311-QTTAI,Madurai,9.917347,78.119622,India,IN,Tamil Nadu
9474-PHLYD,Mahabubnagar,16.75,78,India,IN,Telangana
4318-RAJVY,Malegaon Camp,20.569974,74.515415,India,IN,Maharashtra
2165-VOEGB,Mangalore,12.865371,74.842432,India,IN,Karnataka
3612-YUNGG,Mathura,27.503501,77.672145,India,IN,Uttar Pradesh
2254-DLXRI,Meerut,28.980018,77.706356,India,IN,Uttar Pradesh
5062-CJJKH,Mirzapur,25.144902,82.565335,India,IN,Uttar Pradesh
9028-LIHRP,Moradabad,28.838931,78.776838,India,IN,Uttar Pradesh
2219-MVUSO,Mumbai,18.987807,72.836447,India,IN,Maharashtra
1053-MXTTK,Muzaffarnagar,29.470914,77.703324,India,IN,Uttar Pradesh
1530-ZTDOZ,Muzaffarpur,26.122593,85.390553,India,IN,Bihar
1301-LOPVR,Mysore,12.292664,76.638543,India,IN,Karnataka
0853-TWRVK,Nagercoil,8.177313,77.43437,India,IN,Tamil Nadu
8914-RBTSB,Nalgonda,17.05,79.27,India,IN,Telangana
6212-ATMLK,Nanded,19.160227,77.314971,India,IN,Maharashtra
8200-LGKSR,Nandyal,15.477994,78.483605,India,IN,Andhra Pradesh
1568-BEKZM,Nasik,19.999963,73.776887,India,IN,Maharashtra
0670-ANMUU,Navsari,20.85,72.916667,India,IN,Gujarat
6897-RWMUB,Nellore,14.449918,79.986967,India,IN,Andhra Pradesh
0963-ZBDRN,New Delhi,28.6,77.2,India,IN,Delhi
7594-RQHXR,Nizamabad,18.673151,78.10008,India,IN,Telangana
6999-CHVCF,Ongole,15.503565,80.044541,India,IN,Andhra Pradesh
6134-KWTBV,Pali,25.775125,73.320611,India,IN,Rajasthan
1077-HUUJM,Panaji,15.498289,73.824541,India,IN,Goa
6331-EWIEB,Panchkula,30.691512,76.853736,India,IN,Haryana
0895-LNKRC,Panipat,29.387471,76.968246,India,IN,Haryana
2045-BMBTJ,Parbhani,19.268553,76.770807,India,IN,Maharashtra
8417-GSODA,Pathankot,32.274842,75.652865,India,IN,Punjab
5171-EPLKN,Patiala,30.336245,76.392199,India,IN,Punjab
4452-QIIEB,Patna,25.615379,85.101027,India,IN,Bihar
5998-VVEJY,Pilibhit,28.631245,79.804362,India,IN,Uttar Pradesh
1624-NALOJ,Porbandar,21.641346,69.600868,India,IN,Gujarat
6741-EGCBI,Port Blair,11.666667,92.75,India,IN,Andaman and Nicobar Islands
7820-ZYGNY,Proddatur,14.7502,78.548129,India,IN,Andhra Pradesh
4317-VTEOA,Puducherry,11.933812,79.829792,India,IN,Puducherry
9677-AVKED,Pune,18.513271,73.849852,India,IN,Maharashtra
1670-SVOWZ,Puri,19.798254,85.824938,India,IN,Odisha
2227-JRSJX,Purnea,25.776703,87.473655,India,IN,Bihar
9847-HNVGP,Raichur,16.205459,77.35567,India,IN,Karnataka
6696-YDAYZ,Raipur,21.233333,81.633333,India,IN,Chhattisgarh
8980-WQFWL,Rajahmundry,17.005171,81.777839,India,IN,Andhra Pradesh
1730-ZMAME,Rajapalaiyam,9.451111,77.556121,India,IN,Tamil Nadu
6506-EYCNH,Rajkot,22.291606,70.793217,India,IN,Gujarat
4634-JLRJT,Ramagundam,18.45,79.28,India,IN,Telangana
9501-UKKNL,Rampura,26.884682,75.789336,India,IN,Rajasthan
2560-QTSBS,Ranchi,23.347768,85.338564,India,IN,Jharkhand
7541-YLXCL,Ratlam,23.330331,75.040315,India,IN,Madhya Pradesh
4795-WRNVT,Raurkela,22.224964,84.864143,India,IN,Odisha
6080-TCMYC,Rohtak,28.894473,76.589166,India,IN,Haryana
0260-ZDLGK,Saharanpur,29.967896,77.545221,India,IN,Uttar Pradesh
7860-UXCRM,Saidapur,27.598784,80.75089,India,IN,Uttar Pradesh
6357-JJPQT,Saidpur,34.318174,74.457093,India,IN,Jammu and Kashmir
2292-XQWSV,Salem,11.651165,78.158672,India,IN,Tamil Nadu
9552-TGUZV,Samlaipadar,21.478072,83.990505,India,IN,Odisha
5913-INRQV,Sangli,16.856777,74.569196,India,IN,Maharashtra
8722-NGNBH,Saugor,23.838766,78.738738,India,IN,Madhya Pradesh
6210-KBBPI,Shahbazpur,27.874116,79.879327,India,IN,Uttar Pradesh
9643-YBLUR,Shiliguri,26.710035,88.428512,India,IN,West Bengal
8734-FNWVH,Shillong,25.573987,91.896807,India,IN,Meghalaya
9447-YPTBX,Shimla,31.104423,77.166623,India,IN,Himachal Pradesh
0133-BMFZO,Shimoga,13.932424,75.572555,India,IN,Karnataka
6128-CZOMY,Sikar,27.614778,75.138671,India,IN,Rajasthan
9540-JYROE,Silchar,24.827327,92.797868,India,IN,Assam
9026-LHEVG,Silvassa,20.273855,72.996728,India,IN,Dadra and Nagar Haveli
2260-USTRB,Sirsa,29.534893,75.028981,India,IN,Haryana
3656-TKRVZ,Sonipat,28.994778,77.019375,India,IN,Haryana
7011-CVEUC,Srinagar,34.085652,74.805553,India,IN,Jammu and Kashmir
6185-TASNN,Surat,21.195944,72.830232,India,IN,Gujarat
7925-PNRGI,Tezpur,26.633333,92.8,India,IN,Assam
8623-TMRBY,Thanjavur,10.785233,79.139093,India,IN,Tamil Nadu
1552-CZCLL,Tharati Etawah,26.758236,79.014875,India,IN,Uttar Pradesh
3038-PQIUY,Thiruvananthapuram,8.485498,76.949238,India,IN,Kerala
1501-SGHBW,Tiruchchirappalli,10.815499,78.696513,India,IN,Tamil Nadu
9313-CDOGY,Tirunelveli,8.725181,77.684519,India,IN,Tamil Nadu
8148-BPLZQ,Tirupati,13.635505,79.419888,India,IN,Andhra Pradesh
2623-DRYAM,Tiruvannamalai,12.230204,79.072954,India,IN,Tamil Nadu
9987-LUTYD,Tonk,26.168672,75.786111,India,IN,Rajasthan
3208-YPIOE,Tuticorin,8.805038,78.151884,India,IN,Tamil Nadu
4488-KQFDT,Udaipur,24.57951,73.690508,India,IN,Rajasthan
2612-RANWT,Ujjain,23.182387,75.776433,India,IN,Madhya Pradesh
5693-PIPCS,Vadodara,22.299405,73.208119,India,IN,Gujarat
0491-KAPQG,Valparai,10.325163,76.955299,India,IN,Tamil Nadu
1925-LFCZZ,Varanasi,25.31774,83.005811,India,IN,Uttar Pradesh
8039-EQPIM,Vellore,12.905769,79.137104,India,IN,Tamil Nadu
